soil_health_score,traditional_yield_index,yield_stability_score,previous_repayment_score,income_stability_score,rainfall_deviation_percent,debt_to_income_ratio,risk_score
91.5861880342119,59.78143815862718,0.24652662004050072,1,0.12279864656277373,33.642306329050385,0.6525325815193775,0.4838499744296294
67.83199830488681,82.0856310873542,0.5505397390727811,1,0.9025157121201534,23.720454652030426,0.525522112885964,0.4565794661270191
93.74993880184934,97.60770971091426,0.6294553936480187,1,0.7833479731354672,6.390819669065961,0.3991421364293276,0.3441049273252794
27.07940016415356,46.044434781388375,0.8323854229306913,1,0.8018850832568266,6.694337851791299,0.09443134507119255,0.32326495805431665
35.67862899353162,40.055315555048374,0.296902813657937,0,0.5365330771136227,29.399982672855817,0.9287845090407971,0.722201534966078
23.618183112843045,93.9017221655888,0.5526463790841413,2,0.33392188097849596,7.202220622579025,0.19512643868214374,0.23513513511485892
46.02642646106115,76.82671542201126,0.4397692556347619,0,0.64045222226076,15.1882637743659,0.35708074982231597,0.5840568798063712
51.09418317515856,60.65902150933762,0.44960857255467207,1,0.2253701480371012,22.059003768214836,0.1857534823848097,0.41688196804286715
41.70792254191167,70.12816991849982,0.8230303328522008,2,0.1368847170307821,29.665827801842052,0.2612271774121089,0.33968810055293674
86.29900073215435,82.19297336233709,0.20436875602546653,2,0.5383306182832632,13.265568330780802,0.39254171425142237,0.3650758455295333
48.540266135487144,84.1122329094002,0.7992669130687731,1,0.47862618815567726,20.262366448321238,0.6967984482298526,0.43182899208981135
42.47476077499046,94.39259265732753,0.848318744098485,2,0.15028239560170775,18.391252799588692,0.8111248525546376,0.4069841977494613
63.41568665265988,59.87899522269359,0.9210897950736552,1,0.5304038727951738,4.8534911235008416,0.058259876010064326,0.30187035271962626
31.27393799798101,50.53876370135765,0.7015054425843867,2,0.5464682709175246,40.1880306786248,0.8153198263152964,0.48711735026964265
84.17575846032318,74.77649867528893,0.466764262617793,1,0.8715147754531419,37.11928539625036,0.7931112274845732,0.49820535654501386
25.964051494381664,59.10095294956712,0.5417877860390965,0,0.7592100563079949,39.20642111158442,0.13491276349791248,0.6010162954995961
98.95095492804138,71.62189177642846,0.9757888658299434,2,0.21756566445810444,7.366234887487616,0.27441918157553846,0.11128012240185427
81.77958154373259,59.39900589191652,0.9049494611486819,0,0.8179320218774085,25.877281365336753,0.08413238746574736,0.37146757657517177
35.89725452273379,40.709705067472214,0.5708207272795536,0,0.9690141620150442,16.51300739111239,0.48435583178492325,0.53265079285163
20.441769369888192,62.85987261612709,0.954450405688738,0,0.7166195126337138,17.42487911459506,0.9687241277860719,0.6906607281794721
85.23691427638673,78.3642475358723,0.8583639003251673,0,0.7870031577730914,3.290279100205212,0.876515816087676,0.5663826934156188
76.54858750780937,85.9498665367355,0.9208718893278358,0,0.26642981302169666,47.29187407350286,0.8740200965002527,0.6556946101667246
78.32057344327899,64.53283937575827,0.7463817876607368,2,0.991902549194355,46.98497049264416,0.12724536890981575,0.19548288624042995
81.70162773487566,41.56665231472806,0.886123234769596,2,0.17639454246828523,20.415855805272464,0.9012919584304415,0.34186506162701713
25.92357213872723,59.02813967546021,0.9134129130674606,2,0.7508600739333752,42.721470902470514,0.02013890687509423,0.30294380175235347
48.67725828354181,85.04057501891887,0.2736132676325371,0,0.3952192973075257,16.505459082729445,0.7623529845729128,0.7819693794732715
29.269524762010377,58.9001489431951,0.9721735813285268,1,0.3568690670710145,27.970846523248085,0.2995273202744616,0.503787490832243
89.04827407004748,78.75715555229556,0.4668904790112507,1,0.285159229625653,37.23026391377574,0.5017774196764491,0.4692117779794095
69.86385014620464,65.50495771746628,0.5519196076666844,2,0.4410607968850203,26.15320553496429,0.7337901219017069,0.37926140664763835
46.471841988211935,46.88561875765777,0.8335230073542523,0,0.7908746030842686,8.190435820213809,0.6472366055423082,0.5589639362139274
25.084668022881893,85.7305355616152,0.7319170444579981,2,0.9409725800629128,18.951769232331067,0.33495239550008615,0.2820458652355461
44.878585737252976,35.894941784948095,0.9144479299488459,0,0.41623824346247174,37.975176510338905,0.8175263155112735,0.7444375092244737
46.014665762139764,66.74231979286054,0.5204590006214178,1,0.6516716409854393,39.043159431678795,0.6521167197051603,0.5388629027010617
78.36849426704512,44.62237239703835,0.4986305309409269,1,0.7882241430327579,16.89564383966254,0.843723071785286,0.4870670982662788
71.00459770841705,34.6945939978963,0.22535107963305576,0,0.09973616866687551,27.02377809777455,0.3663585798085274,0.754023494727867
90.97701940610612,65.20537559582742,0.5701803013357265,1,0.9605436666283985,10.35590229312408,0.11738962671083053,0.2619628937380073
57.777194012955945,64.96935091544465,0.779256616263287,0,0.21163346480147305,12.55419560538728,0.37192820232819246,0.5714324588705598
29.567539675064136,79.48306311730046,0.4409429741009729,2,0.9150793031915295,7.24056460573716,0.49450883567194714,0.34457116237877494
77.0595829778396,82.13254851363334,0.5701812109390731,0,0.9866028477291378,21.89612264931105,0.1439886686898013,0.5082066306035526
80.8628038893518,80.94540420850277,0.37551821478822245,0,0.10040460639438342,35.99426022837094,0.5616727266889314,0.6739136470548499
64.9021758055597,58.66911130417285,0.8182302446971685,1,0.8927472732853591,43.95930855426014,0.661356107660481,0.5501697773715585
81.67737439636488,74.21828510585938,0.2484092490729177,0,0.6409092736996982,27.234956558698514,0.0025808857773403915,0.5397817506814024
59.50364770915126,70.38616698507722,0.7643064440003986,1,0.817926736337371,32.601753805423584,0.5549833324909882,0.40532445387089855
61.818626350559526,59.509322928184375,0.5031520093959868,0,0.10909765649607917,13.34111243080679,0.12794260675156477,0.5587586721938473
54.20328146868397,71.80488859301953,0.23327685550969665,1,0.8342619812202595,10.103134156524513,0.14259100883002218,0.3805937933291155
22.033530139527613,96.30735136943838,0.8827756698334286,0,0.6260343186716486,19.785250061471494,0.3768559046275619,0.617878824573498
28.631314159464356,43.502562057696416,0.5901774905449322,0,0.5106187156501921,27.945464132428572,0.09285445353042521,0.6114340407908483
22.51433485493874,93.40404670498684,0.6794551756929033,0,0.5600326801570005,1.6780914362234,0.5721008938145751,0.6247832967265989
70.91283290110243,33.74188597882389,0.7856245532195656,0,0.7444676819533519,4.6050717117094075,0.7371622199227567,0.6262268697143383
45.148478486106136,51.58724490311624,0.7240595464009509,2,0.29763672903800786,31.538500574689326,0.32642752344430337,0.36447656375666404
60.685655293176225,50.17016740280698,0.7846854966516894,2,0.9434772420611139,9.965489625913893,0.9350272733118022,0.2702986931200115
92.60531791408744,73.8455575516634,0.8098253476622863,1,0.3076365718411258,22.667921356900905,0.7108122633802708,0.3908692797421696
39.94337833191,39.18574662441032,0.6713212244516887,2,0.8770801479959656,46.82579053843527,0.988998368527055,0.5545299125199783
52.830633842850375,91.76433282878276,0.4925102647262054,2,0.012111493606326018,43.13026469037452,0.6067837176581399,0.3969310590394905
80.4440910834439,87.9985985925529,0.39451371977307415,1,0.9164800657304576,3.1852440855872466,0.46082809184025497,0.3855069710485269
38.3038532393298,75.64460737796944,0.9223225893222298,2,0.8515778197369519,2.935398128549532,0.7639902231995204,0.2828381146144481
26.158392786303438,62.08896822545384,0.9759398757105762,1,0.12418042279160424,7.262455729837641,0.3946166439294553,0.433335103770476
43.180116233101444,95.30692294994549,0.4861302040785671,2,0.7369229303153461,5.82020791826765,0.000793895266964828,0.18723346919868247
32.897702980320354,88.15225883043891,0.2898485832578402,1,0.37411508199127974,12.690787456094693,0.21304172381626596,0.511454156345183
94.37581218740584,64.95206036568715,0.378029861693145,1,0.4797782678089779,18.603341978139166,0.20582471084032394,0.3340010054441308
84.64963036515336,79.13113481180179,0.7365338767897518,2,0.06859323921840221,4.14712540407855,0.48910191171672446,0.1691383774155079
70.67230052083389,69.68509665257793,0.3383466959666646,1,0.21257379206446236,23.02604151990008,0.711630299987939,0.5514280641980757
89.71684721501742,71.15595668717852,0.8240978184487906,0,0.9536460345830929,26.4912400830987,0.5568728259693022,0.5532057942162779
84.29376615192916,53.16832486062299,0.9384241918997709,2,0.41795048705533977,33.0797700902607,0.10317458688379622,0.14536862914573356
34.925604710882865,62.34592232374277,0.9709212120630777,0,0.026030346896862455,20.31695773187831,0.26052448986161203,0.5068829089012321
91.40471987919823,35.46850015528209,0.20746040477991257,2,0.5150781092037208,14.79473780911334,0.13661209808957142,0.2496922695868359
63.147379353252056,55.014408416521476,0.9665233319635333,2,0.9946991336135659,32.158982972043354,0.07953438096560883,0.14845280196255725
84.595212413125,78.70799607535064,0.7921555353036942,1,0.33282062688907765,45.559808537494476,0.1566969198418774,0.3441486892711481
91.68730399387945,96.72512213543304,0.2672401858110418,1,0.14121356289142406,19.824563572146758,0.5198175496983092,0.4529612257686945
45.44027799774911,97.41448789341142,0.5321923750229811,1,0.643553428729538,14.671844439952942,0.755750772686606,0.48852564067784227
28.80415396221414,68.9006008387424,0.7600363796636074,2,0.9198243412155594,35.88597384289908,0.3969847924009101,0.376250728190792
38.234813003355335,72.46355762667073,0.9653483941288394,1,0.859149431165945,43.863706193646486,0.20078975561616907,0.4263840568028032
54.1686230901005,43.00048298506773,0.3313131148891141,0,0.6569875165101887,47.990080677928646,0.4303079340885201,0.7701083812167382
85.44118127379944,78.67156756654715,0.3021866255415632,0,0.1841474556501549,11.0072933952999,0.3299363109004567,0.5179625424229073
88.85844666050747,34.94611548720704,0.5778776426095029,2,0.7843598646390868,15.138616455300385,0.04466959309894003,0.1589362825992546
20.556170442495258,49.927998005961115,0.9744791149907914,2,0.8232219546624808,45.2930424572482,0.922534018016722,0.47704035605104456
60.85978420620526,76.78543430998096,0.9771033722064084,1,0.8495477804883542,13.499528492514568,0.010616223817972226,0.363372047263016
53.39288025190232,51.72170920804425,0.3823317928423275,0,0.40394130751264934,17.27985818773065,0.041208019476472346,0.5609463412583892
37.76862483765842,33.4892811880118,0.4554777183771659,1,0.40885894480386376,31.973054121696286,0.3004204539557237,0.5215591546247773
29.589229386694626,88.23092865456746,0.9264255885157235,1,0.15515710544528505,28.40687122689671,0.7767854080938151,0.5616047423246598
47.00921371229023,51.72310049941942,0.7878731926816513,1,0.7726867637390882,43.89258644106977,0.4888672470108152,0.48569700764360985
95.43277631300154,34.41736574010749,0.9778531429260946,1,0.737226226087412,30.592428924494154,0.5112581068166605,0.29881462023052674
45.856234561660415,35.23517151520056,0.9145186904124436,0,0.0997497140424628,24.443989090740146,0.6170775180439461,0.6389258724497695
61.50324973946929,47.62311591521275,0.3720768402509947,1,0.02013422095751005,3.697372554966977,0.04016466170492072,0.3151742423035114
76.24151671161422,42.461116305506835,0.8077814875301468,0,0.9517199260323838,48.751320043929205,0.9588019686729733,0.6453424478170627
49.09036819034352,84.20100824461056,0.2388521852480933,0,0.017268408877701646,21.11580160325107,0.5495055916360443,0.751344584645669
97.74256661767686,52.51788326669241,0.8542662229931792,2,0.6285986592300257,28.628985292506265,0.8236715072848118,0.29054009303575457
96.99578359536889,86.32870495278829,0.6812454099556865,1,0.45364150700789496,25.10143597790473,0.42907763087569306,0.37319802461404616
40.14258366602913,42.169219847620695,0.9648807701091695,2,0.7774134874984067,36.898279589562,0.4358309941216697,0.283979417599715
59.77988047139084,64.50154256808587,0.9680259643752629,2,0.0877287378330801,32.32255453998134,0.16836306587107053,0.14272412133502632
44.07026478534157,78.16259934871901,0.24065208721948422,2,0.6823735950985672,17.133522907817106,0.3600400712722758,0.35780574695354456
42.78723955019741,75.63935977060984,0.3284171884446143,0,0.6149425513510989,26.00214163142478,0.1849119402523881,0.6548896821833805
22.950955788362624,72.07905869511882,0.5873656378549532,1,0.8535941757711406,41.30187419121143,0.9127153872032961,0.6186680998471578
68.76514671839175,94.73751213518189,0.9035948199569195,2,0.5185451341659922,31.672775277617564,0.32845613655028316,0.20187555259641105
60.21432185830892,45.996760339472104,0.851556113836845,0,0.7282920817482831,47.72942650418499,0.3995172807041202,0.6162165320854416
24.118300099999146,64.56034431234738,0.971496021081423,2,0.43758306240118106,37.69721972410493,0.13417654077578367,0.3532565654439437
42.29171713892892,91.87947850506862,0.6944672936890727,0,0.9839785300634951,24.25949043255319,0.9921967858965471,0.6925539797418947
92.6612708773323,35.45256359166099,0.4052508156492965,0,0.5594110664886007,40.35053386649836,0.5714394556329846,0.589470474552196
39.16495125335779,33.91217877771527,0.22008531160414188,0,0.7535391722235856,22.109511530864385,0.5745043469173092,0.7505541366658268
31.591589767297847,46.3311601290804,0.37834119257643917,0,0.09293514602561603,10.659460508381263,0.14552100110462163,0.49309800474240717
59.15622082220504,74.31148536766129,0.7402185583628997,1,0.46275592701458623,31.485458953972163,0.6792508112103007,0.4972314665584695
98.85203632884806,48.19157385148648,0.9410198586744105,0,0.06443767481342522,17.69472596884872,0.6811053783484511,0.48078776956721203
39.364421720920035,43.31679186661593,0.4567229338466119,2,0.12171097759759542,1.2431316807865245,0.9041759292913057,0.39926719874032424
73.77084379247029,62.116162075080446,0.9005634642314364,1,0.5061353806430725,10.70373623110813,0.2836709494837416,0.3860604573767751
80.9295692262974,72.9518648138588,0.5159185986729252,2,0.3523048273631252,8.353926042600545,0.8697708296972888,0.29698783436425114
39.01100351939198,47.39903949117183,0.4466169994948403,1,0.45982301671412207,39.74328077258312,0.4436742492029001,0.5139451736976125
78.25730788894876,51.04838307066194,0.6070753942446545,2,0.4961441876560281,36.33574210937783,0.22516944846832732,0.25145418509189393
49.422650617540256,72.94915133680597,0.5538187939276922,2,0.15975020358855196,30.726203427651576,0.6607380313111556,0.4587232971976311
70.58446644748636,96.2016895392617,0.9310398948136145,0,0.36583141760025173,46.716530235733856,0.03263622883810091,0.5058714366520111
70.68237686087159,77.23192092066617,0.5746055579265013,2,0.8605975181471378,8.90545038753202,0.8580287380693403,0.3255143193073474
62.86197472598068,84.8032900509192,0.4218683097784604,1,0.8566109787997509,8.159768080164016,0.06538180164118834,0.30457355176172696
27.223181604352664,55.67670663288281,0.8740524620015229,2,0.49061698678041055,45.454190771127564,0.39871312145021953,0.2531181975680824
86.82419964713904,49.05780515691262,0.9989996093276534,0,0.7491460664626745,32.344442807908216,0.1433318051855137,0.5150771589062195
45.66240519773886,61.79874202418358,0.7185371353450591,0,0.753552714618256,27.88006036487622,0.470554942936353,0.5989687924875225
34.92148083198834,86.49929800981715,0.4003690951490869,1,0.04410676042775097,36.99468580584456,0.9574550881267652,0.6185556115279054
23.262011324381113,61.94097492533891,0.39105206161054346,2,0.6108912068202997,14.083565577590324,0.1426418411173036,0.2601405771285129
67.27143545505935,89.27077861529027,0.24616535697220787,0,0.8045265660497295,29.744205189803065,0.10751040014789648,0.5468944359260435
74.2051489473826,99.2140386486589,0.2618344308112679,1,0.5939712020662203,21.344948859526085,0.19790566863295989,0.45300479342835687
21.32702631422849,35.041866601123544,0.93198647614621,1,0.5415527958325613,15.348621525745942,0.9384746182841789,0.5298182323074254
60.96744466394248,33.17871092585926,0.27718968563964047,0,0.5312157117699199,43.81558073322377,0.2811628919553486,0.6539838197244199
38.11966201583503,40.471279203935325,0.5874750786214231,1,0.5079491833727562,8.033088367221131,0.6070175600245241,0.5181928626650384
71.61382323275599,56.90587730140423,0.7584974237545425,2,0.7783081779522236,0.8943554202435589,0.28859143335613247,0.12112291122654122
33.94931432039932,39.172954640180265,0.8802838262188826,2,0.6424322734098624,17.95517432560757,0.719600583363461,0.2952002359140226
75.27501904819728,90.94651343331292,0.3370167602029819,2,0.21550286271292118,9.920228801167392,0.6311611100868847,0.2547108343707377
50.93882770404299,31.620237571894467,0.5502229433002854,1,0.4333482361881832,40.5514474538858,0.9596222532878526,0.6985686959403757
94.93839909893876,52.10549014350758,0.40118415601102203,1,0.5286252504094613,6.331709830580657,0.3288482026128061,0.29918259571334826
31.00167553167946,42.92862406459437,0.4046584719732813,2,0.41895085728842296,46.87444436575068,0.3125662940328261,0.4818858924973631
47.285308084020684,95.20775311102726,0.44307144598934073,2,0.23758150838627057,8.376877210595646,0.7791709954983346,0.41141299827487426
29.077881699247126,76.86367034230196,0.6696929715347739,0,0.12474071566806488,44.462922919999635,0.15818724420221586,0.6427571140589187
93.97548946228503,93.84211795159621,0.21326197734847058,2,0.11731232571370831,8.418866251561491,0.7281128600951325,0.33965760935710543
90.18714827047847,98.06300972172754,0.5270130290524224,1,0.29628790337024147,2.3969422616963607,0.7721089431148838,0.4577399385425282
40.63533021721245,64.79687705741584,0.3494641081862341,0,0.402655153033048,24.392381038551385,0.8583852443015757,0.642901184428855
72.79872368273432,46.40233756336184,0.9736948068101079,1,0.6828776440757403,17.81842852811808,0.6898300256825611,0.39524895008459643
85.37777601609727,43.56101503376125,0.6661833274002482,1,0.9849169492761515,29.89178911746327,0.16703014389877346,0.4026682565923084
64.416064927957,45.60432031800884,0.8944763750642581,2,0.8973559364145967,32.0359987495017,0.33595174978524955,0.22678106628524003
62.37204626848052,79.6015315335402,0.35655198941568966,0,0.8136977815386209,46.71898446602829,0.05586147951398235,0.5624475141509739
39.34818327203614,32.83120096861005,0.8480125594590302,1,0.8137360703335539,47.63589456024558,0.7527836257848199,0.6457556568785429
27.44822142447194,33.59527511229004,0.5318259690441867,1,0.5960649670368144,24.74879752292713,0.6911448458470304,0.5643309631082204
91.77726063626613,72.5700059668205,0.34215575107952195,2,0.25275967868270266,10.433372621834408,0.5148664217823916,0.34987705884115927
92.03344457306643,74.94400027161845,0.8089961619105863,1,0.4719402093682784,12.363385900647717,0.9786816508979185,0.47547142937157544
70.64811658186144,76.5684047025722,0.8096088780922248,1,0.14255401294572356,4.984748993688876,0.31980260924721315,0.3606267246225725
47.122383283896056,56.031635321201385,0.9967103254912488,2,0.5664306017734676,13.993650830045407,0.8904445267173517,0.25265226060426993
47.93676596901287,86.41614220999072,0.8247498094385313,2,0.02300072155863142,45.56936273346295,0.18175635827844294,0.2971470116601902
78.07645430961915,67.35372114086323,0.3162137983417023,2,0.18946512227577772,18.230106463846468,0.9550640167070811,0.49909813789996305
91.76882079620617,37.38259410065936,0.4580357934285826,1,0.7122947228196413,31.476030637128304,0.2888110703437453,0.5200162168879584
90.96691394120938,85.79695149471416,0.5613815338329169,0,0.2768923538295994,49.062167231644096,0.806245189889543,0.7258345802668353
82.3900436686099,96.71474503893208,0.3013222445678361,1,0.4199622425512265,5.336815461120264,0.11228144845407706,0.2890068688566485
71.36253169234303,34.20254191016511,0.8304311795582513,0,0.8320609672265722,38.7688922756773,0.40917679108519434,0.5666534700000972
26.731197199603905,57.39459370904059,0.6213588303300692,1,0.04455805235149457,34.98451994922582,0.9659076452278952,0.5880488301429052
32.930297127569105,64.12612313843233,0.9555596552766028,1,0.022734039922783666,40.952005857751274,0.3112460725022006,0.4582175773737946
91.88433508216634,40.252953205482186,0.6714465156206562,0,0.2289871493986142,6.858472221418765,0.7805413608207799,0.6295771932852647
68.5143247727672,90.7396263448014,0.6183192669906031,1,0.684443370131337,25.08903590424864,0.48444112119251415,0.4425415674258693
20.73576412933037,49.89047514230308,0.25714012234629147,1,0.23612083533051287,31.600041354303265,0.6053226038371112,0.5768243232638613
28.11772342928257,84.81059779567121,0.31947672395566223,1,0.863698406973685,38.00419242085933,0.598545292908123,0.5749874617055524
73.08014152864446,76.96961374198213,0.879620861411321,1,0.35184819877374807,35.63160748190515,0.5702331586546622,0.42124603064278343
20.404926707697495,71.86320757269164,0.9925407822606467,1,0.28351119455874507,28.54831977525125,0.4833730042535579,0.4819298482515333
32.86464411339989,43.449999408758806,0.5321433087186156,0,0.2329130990460122,23.458390797473406,0.1906067741980243,0.6294457219646163
63.89870314932689,45.4492464385634,0.8480688669799432,1,0.573970354910692,47.08576755304969,0.012246374442875796,0.2952800861503084
75.35161581541546,33.31438833225985,0.7020686130645215,0,0.8563112774862225,9.089074159736427,0.6773631450483577,0.6324876782154776
72.15690076020805,46.84987008475865,0.967247418937371,1,0.4060623085459476,10.217047778140142,0.7059737312212493,0.50649062147244
37.941544756844785,54.181052662235984,0.3905097883552746,2,0.25251699278777295,5.553653891647742,0.7738556439870614,0.449683040656199
76.97433770780287,88.32017127036977,0.6358685944063545,1,0.42086623130557876,5.633598033685266,0.9308519641620003,0.40393069155816974
38.97992699974401,55.64748667003637,0.5270366546740766,2,0.9047897537922018,43.674426335766015,0.16255998089484636,0.33982737718995804
46.03197585274142,82.82352479359244,0.6333727807544123,0,0.3345375818072519,30.326200062938558,0.8904827131047326,0.6476749534247987
79.71931240944193,60.76095969068413,0.4150864667350842,1,0.6557479120245392,46.7545710479054,0.23586483300053407,0.534909491958723
71.97063192377718,84.9407818395722,0.5981969301725952,2,0.32973953220498176,44.34325339143948,0.5421700039068714,0.4334008798303506
87.93787283953424,98.33901203059278,0.6998433173798122,2,0.6747578297401446,15.025725628020853,0.2593546937816097,0.1394593728208855
72.60903138402747,46.788909064030605,0.2649727071995937,2,0.8810107486892936,32.06591272098568,0.13888965700235012,0.22041802128853788
65.46468826683773,90.36391283747133,0.7943898038460986,1,0.5985587728708035,18.971885665511795,0.051420627485323944,0.3346679796727924
27.493981426247398,73.52768604140422,0.765218370528334,1,0.9474419785594901,43.808821592350505,0.3436163460874654,0.49803518078285
49.41726424475468,87.21059831120584,0.9043660811611882,2,0.6015171907220472,36.71257343811749,0.9713275224607156,0.40042330568107815
